amenity,latitude,longitude
fast_food,51.2148609,6.6922352
fast_food,51.1768309,6.7435842
fast_food,51.2914714,6.8550798
fast_food,51.1960647,6.6880656
fast_food,51.2882916,6.8281443
fast_food,51.2027772,6.6841081
fast_food,51.18781,6.6841383
fast_food,51.2984569,6.8330051
fast_food,51.2965866,6.8291942
fast_food,51.1980948,6.6951065
fast_food,51.1984221,6.6870497
fast_food,51.1953798,6.6933465
fast_food,51.1862836,6.7073663
fast_food,51.3368079,6.8345286
fast_food,51.3508772,6.8656473
fast_food,51.3344063,6.8321604
fast_food,51.1565162,6.7325812
fast_food,51.156453,6.7194306
fast_food,51.2998758,6.8108988
fast_food,51.1980497,6.6948496
fast_food,51.2081012,6.7128674
fast_food,51.2231606,6.6928963
fast_food,51.1557421,6.7333181
fast_food,51.2257048,6.7767844
fast_food,51.2104035,6.708787
fast_food,51.1623059,6.8784057
