,latitude,longitude,cafe,fast_food
5912,51.20279999999982,6.781400000000033,5.0,8.0
5913,51.20279999999982,6.782400000000034,4.0,5.0
5914,51.20279999999982,6.783400000000034,3.0,2.0
5915,51.20279999999982,6.784400000000034,3.0,2.0
5916,51.203799999999816,6.779400000000033,5.0,9.0
5917,51.203799999999816,6.780400000000033,5.0,7.0
5918,51.203799999999816,6.781400000000033,6.0,7.0
5919,51.203799999999816,6.782400000000034,5.0,4.0
5920,51.203799999999816,6.783400000000034,4.0,2.0
5921,51.203799999999816,6.784400000000034,4.0,2.0
5922,51.204799999999814,6.779400000000033,7.0,10.0
5923,51.204799999999814,6.780400000000033,7.0,8.0
5924,51.204799999999814,6.781400000000033,8.0,8.0
5925,51.204799999999814,6.782400000000034,7.0,5.0
5926,51.204799999999814,6.783400000000034,6.0,3.0
5927,51.204799999999814,6.784400000000034,6.0,3.0
5928,51.229799999999756,6.769400000000029,4.0,1.0
5929,51.229799999999756,6.77040000000003,7.0,3.0
5930,51.229799999999756,6.77140000000003,7.0,6.0
5931,51.229799999999756,6.77240000000003,7.0,7.0
5932,51.23079999999975,6.769400000000029,6.0,1.0
5933,51.23079999999975,6.77040000000003,9.0,3.0
5934,51.23079999999975,6.77140000000003,9.0,6.0
5935,51.23079999999975,6.77240000000003,9.0,7.0
5936,51.23179999999975,6.769400000000029,6.0,1.0
5937,51.23179999999975,6.77040000000003,9.0,3.0
5938,51.23179999999975,6.77140000000003,9.0,6.0
5939,51.23179999999975,6.77240000000003,10.0,8.0
5940,51.23179999999975,6.773400000000031,10.0,10.0
5941,51.23279999999975,6.769400000000029,6.0,1.0
5942,51.23279999999975,6.77040000000003,9.0,3.0
5943,51.23279999999975,6.77140000000003,9.0,6.0
5944,51.233799999999746,6.769400000000029,5.0,1.0
5945,51.233799999999746,6.77040000000003,8.0,3.0
5946,51.233799999999746,6.77140000000003,8.0,6.0
5947,51.234799999999744,6.769400000000029,5.0,1.0
5948,51.234799999999744,6.77040000000003,8.0,3.0
5949,51.234799999999744,6.77140000000003,8.0,6.0
5950,51.23579999999974,6.769400000000029,5.0,1.0
5951,51.23579999999974,6.77040000000003,8.0,3.0
5952,51.23579999999974,6.77140000000003,8.0,6.0
5953,51.23679999999974,6.769400000000029,5.0,1.0
5954,51.23679999999974,6.77040000000003,8.0,3.0
5955,51.23679999999974,6.77140000000003,8.0,5.0
5956,51.23779999999974,6.769400000000029,5.0,3.0
5957,51.23779999999974,6.77040000000003,7.0,3.0
5958,51.23779999999974,6.77140000000003,7.0,5.0
5959,51.238799999999735,6.769400000000029,4.0,3.0
5960,51.238799999999735,6.77040000000003,5.0,3.0
5961,51.238799999999735,6.77140000000003,5.0,5.0
5962,51.23779999999974,6.792400000000037,2.0,6.0
5963,51.23779999999974,6.793400000000037,2.0,6.0
5964,51.23779999999974,6.794400000000038,2.0,6.0
5965,51.23779999999974,6.795400000000038,2.0,6.0
5966,51.23779999999974,6.796400000000038,2.0,6.0
5967,51.23779999999974,6.797400000000039,2.0,6.0
5968,51.23779999999974,6.798400000000039,2.0,5.0
5969,51.23779999999974,6.799400000000039,2.0,5.0
5970,51.23779999999974,6.80040000000004,2.0,5.0
5971,51.2107999999998,6.77140000000003,11.0,6.0
5972,51.18179999999987,6.86140000000006,1.0,0.0
5973,51.18179999999987,6.8624000000000605,1.0,0.0
5974,51.28779999999962,6.851400000000057,1.0,4.0
5975,51.28879999999962,6.851400000000057,3.0,5.0
5976,51.289799999999616,6.851400000000057,3.0,5.0
5977,51.290799999999614,6.851400000000057,3.0,5.0
5978,51.29179999999961,6.851400000000057,3.0,4.0
5979,51.29279999999961,6.851400000000057,3.0,4.0
5980,51.29379999999961,6.851400000000057,3.0,4.0
5981,51.294799999999604,6.851400000000057,3.0,4.0
5982,51.2957999999996,6.851400000000057,3.0,3.0
5983,51.2967999999996,6.842400000000054,6.0,1.0
5984,51.2967999999996,6.843400000000054,6.0,1.0
5985,51.2967999999996,6.844400000000054,6.0,2.0
5986,51.2967999999996,6.845400000000055,6.0,1.0
5987,51.2967999999996,6.846400000000055,6.0,1.0
5988,51.2967999999996,6.847400000000055,7.0,1.0
5989,51.2967999999996,6.848400000000056,7.0,3.0
5990,51.2967999999996,6.849400000000056,6.0,3.0
5991,51.2967999999996,6.8504000000000564,4.0,3.0
5992,51.2967999999996,6.851400000000057,3.0,3.0
5993,51.15879999999992,6.9254000000000815,11.0,6.0
5994,51.15879999999992,6.926400000000082,12.0,5.0
5995,51.15879999999992,6.927400000000082,12.0,5.0
5996,51.15879999999992,6.9284000000000825,12.0,5.0
5997,51.15879999999992,6.929400000000083,11.0,5.0
5998,51.15879999999992,6.930400000000083,9.0,5.0
5999,51.15879999999992,6.9314000000000835,7.0,3.0
6000,51.15879999999992,6.932400000000084,6.0,3.0
6001,51.15879999999992,6.933400000000084,5.0,3.0
6002,51.15879999999992,6.9344000000000845,3.0,2.0
6003,51.15979999999992,6.9254000000000815,11.0,7.0
6004,51.16079999999992,6.9254000000000815,11.0,7.0
6005,51.161799999999914,6.9254000000000815,11.0,7.0
6006,51.16279999999991,6.9254000000000815,11.0,7.0
6007,51.16379999999991,6.9254000000000815,11.0,7.0
6008,51.16479999999991,6.9254000000000815,11.0,6.0
6009,51.165799999999905,6.9254000000000815,10.0,7.0
6010,51.1667999999999,6.9254000000000815,10.0,5.0
6011,51.1677999999999,6.9254000000000815,6.0,4.0
6012,51.15879999999992,6.924400000000081,9.0,5.0
6013,51.15979999999992,6.924400000000081,9.0,5.0
6014,51.16079999999992,6.924400000000081,9.0,5.0
6015,51.161799999999914,6.924400000000081,9.0,5.0
6016,51.16279999999991,6.924400000000081,9.0,5.0
6017,51.16379999999991,6.924400000000081,9.0,5.0
6018,51.16479999999991,6.924400000000081,9.0,5.0
6019,51.165799999999905,6.924400000000081,8.0,6.0
6020,51.1667999999999,6.924400000000081,8.0,4.0
6021,51.1677999999999,6.924400000000081,4.0,3.0
6022,51.26579999999967,6.776400000000032,1.0,2.0
6023,51.26579999999967,6.777400000000032,1.0,2.0
6024,51.26579999999967,6.778400000000032,1.0,1.0
6025,51.26579999999967,6.779400000000033,1.0,0.0
6026,51.26579999999967,6.780400000000033,1.0,0.0
6027,51.26579999999967,6.781400000000033,1.0,0.0
6028,51.26579999999967,6.782400000000034,1.0,0.0
6029,51.26579999999967,6.783400000000034,1.0,0.0
6030,51.26579999999967,6.784400000000034,1.0,0.0
6031,51.26579999999967,6.785400000000035,1.0,0.0
6032,51.26679999999967,6.776400000000032,1.0,2.0
6033,51.26679999999967,6.777400000000032,1.0,2.0
6034,51.26679999999967,6.778400000000032,1.0,1.0
6035,51.26679999999967,6.779400000000033,1.0,0.0
6036,51.26679999999967,6.780400000000033,1.0,0.0
6037,51.26679999999967,6.781400000000033,1.0,0.0
6038,51.26679999999967,6.782400000000034,1.0,0.0
6039,51.26679999999967,6.783400000000034,1.0,0.0
6040,51.26679999999967,6.784400000000034,1.0,0.0
6041,51.26679999999967,6.785400000000035,1.0,0.0
6042,51.26779999999967,6.776400000000032,1.0,1.0
6043,51.26779999999967,6.777400000000032,1.0,1.0
6044,51.26779999999967,6.778400000000032,1.0,0.0
6045,51.26779999999967,6.779400000000033,1.0,0.0
6046,51.26779999999967,6.780400000000033,1.0,0.0
6047,51.26779999999967,6.781400000000033,1.0,0.0
6048,51.26779999999967,6.782400000000034,1.0,0.0
6049,51.26779999999967,6.783400000000034,1.0,0.0
6050,51.26779999999967,6.784400000000034,1.0,0.0
6051,51.26779999999967,6.785400000000035,1.0,0.0
6052,51.268799999999665,6.776400000000032,1.0,1.0
6053,51.268799999999665,6.777400000000032,1.0,1.0
6054,51.268799999999665,6.778400000000032,1.0,0.0
6055,51.268799999999665,6.779400000000033,1.0,0.0
6056,51.268799999999665,6.780400000000033,1.0,0.0
6057,51.268799999999665,6.781400000000033,1.0,0.0
6058,51.268799999999665,6.782400000000034,1.0,0.0
6059,51.268799999999665,6.783400000000034,1.0,0.0
6060,51.268799999999665,6.784400000000034,1.0,0.0
6061,51.268799999999665,6.785400000000035,1.0,0.0
6062,51.26979999999966,6.776400000000032,1.0,1.0
6063,51.26979999999966,6.777400000000032,1.0,1.0
6064,51.26979999999966,6.778400000000032,1.0,0.0
6065,51.26979999999966,6.779400000000033,1.0,0.0
6066,51.26979999999966,6.780400000000033,1.0,0.0
6067,51.26979999999966,6.781400000000033,1.0,0.0
6068,51.26979999999966,6.782400000000034,1.0,0.0
6069,51.26979999999966,6.783400000000034,1.0,0.0
6070,51.26979999999966,6.784400000000034,1.0,0.0
6071,51.26979999999966,6.785400000000035,1.0,0.0
6072,51.27079999999966,6.776400000000032,1.0,2.0
6073,51.27079999999966,6.777400000000032,1.0,2.0
6074,51.27079999999966,6.778400000000032,1.0,1.0
6075,51.27079999999966,6.779400000000033,1.0,1.0
6076,51.27079999999966,6.780400000000033,1.0,1.0
6077,51.27079999999966,6.781400000000033,1.0,0.0
6078,51.27079999999966,6.782400000000034,1.0,0.0
6079,51.27079999999966,6.783400000000034,1.0,0.0
6080,51.27079999999966,6.784400000000034,1.0,0.0
6081,51.27079999999966,6.785400000000035,1.0,0.0
6082,51.27179999999966,6.776400000000032,1.0,2.0
6083,51.27179999999966,6.777400000000032,1.0,2.0
6084,51.27179999999966,6.778400000000032,1.0,1.0
6085,51.27179999999966,6.779400000000033,1.0,1.0
6086,51.27179999999966,6.780400000000033,1.0,1.0
6087,51.27179999999966,6.781400000000033,1.0,0.0
6088,51.27179999999966,6.782400000000034,1.0,0.0
6089,51.27179999999966,6.783400000000034,1.0,0.0
6090,51.27179999999966,6.784400000000034,1.0,0.0
6091,51.27179999999966,6.785400000000035,1.0,0.0
6092,51.272799999999656,6.776400000000032,1.0,2.0
6093,51.272799999999656,6.777400000000032,1.0,2.0
6094,51.272799999999656,6.778400000000032,1.0,1.0
6095,51.272799999999656,6.779400000000033,1.0,1.0
6096,51.272799999999656,6.780400000000033,1.0,1.0
6097,51.272799999999656,6.781400000000033,1.0,0.0
6098,51.272799999999656,6.782400000000034,1.0,0.0
6099,51.272799999999656,6.783400000000034,1.0,0.0
6100,51.272799999999656,6.784400000000034,1.0,0.0
6101,51.272799999999656,6.785400000000035,1.0,1.0
6102,51.27379999999965,6.776400000000032,1.0,1.0
6103,51.27379999999965,6.777400000000032,1.0,1.0
6104,51.27379999999965,6.778400000000032,1.0,1.0
6105,51.27379999999965,6.779400000000033,1.0,1.0
6106,51.27379999999965,6.780400000000033,1.0,1.0
6107,51.27379999999965,6.781400000000033,1.0,0.0
6108,51.27379999999965,6.782400000000034,1.0,0.0
6109,51.27379999999965,6.783400000000034,1.0,0.0
6110,51.27379999999965,6.784400000000034,1.0,0.0
6111,51.27379999999965,6.785400000000035,1.0,1.0
6112,51.27479999999965,6.776400000000032,1.0,1.0
6113,51.27479999999965,6.777400000000032,1.0,1.0
6114,51.27479999999965,6.778400000000032,1.0,1.0
6115,51.27479999999965,6.779400000000033,1.0,1.0
6116,51.27479999999965,6.780400000000033,1.0,1.0
6117,51.27479999999965,6.781400000000033,1.0,0.0
6118,51.27479999999965,6.782400000000034,1.0,0.0
6119,51.27479999999965,6.783400000000034,1.0,0.0
6120,51.27479999999965,6.784400000000034,1.0,0.0
6121,51.27479999999965,6.785400000000035,1.0,1.0
6122,51.221799999999774,6.74240000000002,3.0,2.0
6123,51.221799999999774,6.743400000000021,3.0,2.0
6124,51.221799999999774,6.744400000000021,3.0,2.0
6125,51.221799999999774,6.745400000000021,3.0,2.0
6126,51.221799999999774,6.746400000000022,2.0,1.0
6127,51.221799999999774,6.747400000000022,2.0,1.0
6128,51.221799999999774,6.748400000000022,1.0,1.0
6129,51.221799999999774,6.749400000000023,1.0,1.0
6130,51.22279999999977,6.74240000000002,5.0,3.0
6131,51.22279999999977,6.743400000000021,5.0,3.0
6132,51.22279999999977,6.744400000000021,5.0,3.0
6133,51.22279999999977,6.745400000000021,5.0,3.0
6134,51.22279999999977,6.746400000000022,3.0,2.0
6135,51.22279999999977,6.747400000000022,3.0,1.0
6136,51.22279999999977,6.748400000000022,2.0,1.0
6137,51.22279999999977,6.749400000000023,2.0,1.0
6138,51.22379999999977,6.74240000000002,5.0,4.0
6139,51.22379999999977,6.743400000000021,5.0,4.0
6140,51.22379999999977,6.744400000000021,5.0,4.0
6141,51.22379999999977,6.745400000000021,5.0,4.0
6142,51.22379999999977,6.746400000000022,3.0,3.0
6143,51.22379999999977,6.747400000000022,3.0,2.0
6144,51.22379999999977,6.748400000000022,2.0,1.0
6145,51.22379999999977,6.749400000000023,2.0,1.0
6146,51.22479999999977,6.74240000000002,5.0,4.0
6147,51.22479999999977,6.743400000000021,5.0,4.0
6148,51.22479999999977,6.744400000000021,5.0,4.0
6149,51.22479999999977,6.745400000000021,5.0,4.0
6150,51.22479999999977,6.746400000000022,3.0,3.0
6151,51.22479999999977,6.747400000000022,3.0,2.0
6152,51.22479999999977,6.748400000000022,2.0,1.0
6153,51.22479999999977,6.749400000000023,2.0,1.0
6154,51.225799999999765,6.74240000000002,5.0,4.0
6155,51.225799999999765,6.743400000000021,5.0,4.0
6156,51.225799999999765,6.744400000000021,5.0,4.0
6157,51.225799999999765,6.745400000000021,5.0,4.0
6158,51.225799999999765,6.746400000000022,3.0,3.0
6159,51.225799999999765,6.747400000000022,3.0,2.0
6160,51.225799999999765,6.748400000000022,2.0,1.0
6161,51.225799999999765,6.749400000000023,2.0,1.0
6162,51.22679999999976,6.74240000000002,5.0,4.0
6163,51.22679999999976,6.743400000000021,5.0,4.0
6164,51.22679999999976,6.744400000000021,5.0,4.0
6165,51.22679999999976,6.745400000000021,5.0,4.0
6166,51.22679999999976,6.746400000000022,3.0,3.0
6167,51.22679999999976,6.747400000000022,3.0,2.0
6168,51.22679999999976,6.748400000000022,2.0,1.0
6169,51.22679999999976,6.749400000000023,2.0,1.0
6170,51.22779999999976,6.74240000000002,5.0,4.0
6171,51.22779999999976,6.743400000000021,5.0,4.0
6172,51.22779999999976,6.744400000000021,5.0,4.0
6173,51.22779999999976,6.745400000000021,5.0,4.0
6174,51.22779999999976,6.746400000000022,3.0,3.0
6175,51.22779999999976,6.747400000000022,3.0,2.0
6176,51.22779999999976,6.748400000000022,2.0,1.0
6177,51.22779999999976,6.749400000000023,2.0,1.0
6178,51.22879999999976,6.74240000000002,5.0,4.0
6179,51.22879999999976,6.743400000000021,5.0,4.0
6180,51.22879999999976,6.744400000000021,5.0,4.0
6181,51.22879999999976,6.745400000000021,5.0,4.0
6182,51.22879999999976,6.746400000000022,3.0,3.0
6183,51.22879999999976,6.747400000000022,3.0,2.0
6184,51.22879999999976,6.748400000000022,2.0,1.0
6185,51.22879999999976,6.749400000000023,2.0,1.0
6186,51.229799999999756,6.74240000000002,6.0,4.0
6187,51.229799999999756,6.743400000000021,6.0,4.0
6188,51.229799999999756,6.744400000000021,6.0,4.0
6189,51.229799999999756,6.745400000000021,6.0,4.0
6190,51.229799999999756,6.746400000000022,4.0,3.0
6191,51.229799999999756,6.747400000000022,4.0,2.0
6192,51.229799999999756,6.748400000000022,3.0,1.0
6193,51.229799999999756,6.749400000000023,3.0,1.0
6194,51.23079999999975,6.74240000000002,5.0,4.0
6195,51.23079999999975,6.743400000000021,5.0,4.0
6196,51.23079999999975,6.744400000000021,5.0,4.0
6197,51.23079999999975,6.745400000000021,5.0,4.0
6198,51.23079999999975,6.746400000000022,4.0,3.0
6199,51.23079999999975,6.747400000000022,4.0,2.0
6200,51.23079999999975,6.748400000000022,3.0,1.0
6201,51.23079999999975,6.749400000000023,3.0,1.0
6202,51.22079999999978,6.808400000000042,8.0,5.0
6203,51.22079999999978,6.809400000000043,6.0,5.0
6204,51.22079999999978,6.810400000000043,5.0,5.0
6205,51.22079999999978,6.811400000000043,5.0,4.0
6206,51.22079999999978,6.812400000000044,4.0,3.0
6207,51.22079999999978,6.813400000000044,4.0,3.0
6208,51.221799999999774,6.812400000000044,4.0,3.0
6209,51.221799999999774,6.813400000000044,4.0,3.0
6210,51.22279999999977,6.812400000000044,4.0,3.0
6211,51.22279999999977,6.813400000000044,4.0,3.0
6212,51.22379999999977,6.812400000000044,4.0,3.0
6213,51.22379999999977,6.813400000000044,4.0,3.0
6214,51.22479999999977,6.812400000000044,4.0,4.0
6215,51.22479999999977,6.813400000000044,4.0,4.0
6216,51.225799999999765,6.812400000000044,4.0,4.0
6217,51.225799999999765,6.813400000000044,4.0,4.0
6218,51.22679999999976,6.812400000000044,4.0,4.0
6219,51.22679999999976,6.813400000000044,4.0,4.0
6220,51.22779999999976,6.812400000000044,4.0,4.0
6221,51.22779999999976,6.813400000000044,5.0,4.0
6222,51.22879999999976,6.812400000000044,2.0,2.0
6223,51.22879999999976,6.813400000000044,3.0,2.0
6224,51.1238,6.776400000000032,1.0,0.0
6225,51.1238,6.777400000000032,1.0,0.0
6226,51.1238,6.778400000000032,1.0,0.0
6227,51.1238,6.779400000000033,1.0,0.0
6228,51.1238,6.780400000000033,1.0,0.0
6229,51.1238,6.781400000000033,1.0,0.0
6230,51.1238,6.782400000000034,1.0,0.0
6231,51.1238,6.783400000000034,1.0,0.0
6232,51.1238,6.784400000000034,1.0,0.0
6233,51.1238,6.785400000000035,1.0,0.0
6234,51.1248,6.776400000000032,1.0,0.0
6235,51.1248,6.777400000000032,1.0,0.0
6236,51.1248,6.778400000000032,1.0,0.0
6237,51.1248,6.779400000000033,1.0,0.0
6238,51.1248,6.780400000000033,1.0,0.0
6239,51.1248,6.781400000000033,1.0,0.0
6240,51.1248,6.782400000000034,1.0,0.0
6241,51.1248,6.783400000000034,1.0,0.0
6242,51.1248,6.784400000000034,1.0,0.0
6243,51.1248,6.785400000000035,1.0,0.0
6244,51.157799999999924,6.9194000000000795,1.0,1.0
6245,51.157799999999924,6.92040000000008,2.0,1.0
6246,51.157799999999924,6.92140000000008,4.0,3.0
6247,51.157799999999924,6.9224000000000805,4.0,3.0
6248,51.157799999999924,6.923400000000081,4.0,3.0
6249,51.157799999999924,6.924400000000081,5.0,3.0
6250,51.157799999999924,6.9254000000000815,5.0,4.0
6251,51.157799999999924,6.926400000000082,5.0,3.0
6252,51.157799999999924,6.927400000000082,5.0,3.0
6253,51.157799999999924,6.9284000000000825,5.0,3.0
6254,51.15879999999992,6.9194000000000795,3.0,1.0
6255,51.15879999999992,6.92040000000008,5.0,2.0
6256,51.15879999999992,6.92140000000008,7.0,4.0
6257,51.15879999999992,6.9224000000000805,7.0,4.0
6258,51.15879999999992,6.923400000000081,8.0,4.0
6259,51.15979999999992,6.9194000000000795,3.0,1.0
6260,51.15979999999992,6.92040000000008,5.0,2.0
6261,51.15979999999992,6.92140000000008,7.0,4.0
6262,51.15979999999992,6.9224000000000805,7.0,4.0
6263,51.15979999999992,6.923400000000081,8.0,4.0
6264,51.16079999999992,6.9194000000000795,3.0,1.0
6265,51.16079999999992,6.92040000000008,5.0,2.0
6266,51.16079999999992,6.92140000000008,7.0,4.0
6267,51.16079999999992,6.9224000000000805,7.0,4.0
6268,51.16079999999992,6.923400000000081,8.0,4.0
6269,51.161799999999914,6.9194000000000795,3.0,1.0
6270,51.161799999999914,6.92040000000008,5.0,2.0
6271,51.161799999999914,6.92140000000008,7.0,4.0
6272,51.161799999999914,6.9224000000000805,7.0,4.0
6273,51.161799999999914,6.923400000000081,8.0,4.0
6274,51.16279999999991,6.9194000000000795,3.0,1.0
6275,51.16279999999991,6.92040000000008,5.0,2.0
6276,51.16279999999991,6.92140000000008,7.0,4.0
6277,51.16279999999991,6.9224000000000805,7.0,4.0
6278,51.16279999999991,6.923400000000081,8.0,4.0
6279,51.16379999999991,6.9194000000000795,3.0,1.0
6280,51.16379999999991,6.92040000000008,5.0,2.0
6281,51.16379999999991,6.92140000000008,7.0,4.0
6282,51.16379999999991,6.9224000000000805,7.0,4.0
6283,51.16379999999991,6.923400000000081,8.0,4.0
6284,51.16479999999991,6.9194000000000795,3.0,1.0
6285,51.16479999999991,6.92040000000008,5.0,2.0
6286,51.16479999999991,6.92140000000008,7.0,4.0
6287,51.16479999999991,6.9224000000000805,7.0,4.0
6288,51.16479999999991,6.923400000000081,8.0,4.0
6289,51.165799999999905,6.9194000000000795,3.0,2.0
6290,51.165799999999905,6.92040000000008,4.0,3.0
6291,51.165799999999905,6.92140000000008,6.0,5.0
6292,51.165799999999905,6.9224000000000805,6.0,5.0
6293,51.165799999999905,6.923400000000081,7.0,5.0
6294,51.1667999999999,6.9194000000000795,3.0,1.0
6295,51.1667999999999,6.92040000000008,4.0,2.0
6296,51.1667999999999,6.92140000000008,6.0,3.0
6297,51.1667999999999,6.9224000000000805,6.0,3.0
6298,51.1667999999999,6.923400000000081,7.0,3.0
6299,51.204799999999814,6.787400000000035,3.0,2.0
6300,51.204799999999814,6.788400000000036,3.0,1.0
6301,51.204799999999814,6.789400000000036,2.0,2.0
6302,51.204799999999814,6.790400000000036,2.0,2.0
6303,51.204799999999814,6.791400000000037,1.0,2.0
6304,51.204799999999814,6.792400000000037,1.0,2.0
6305,51.204799999999814,6.793400000000037,1.0,1.0
6306,51.204799999999814,6.794400000000038,1.0,2.0
6307,51.204799999999814,6.795400000000038,1.0,2.0
6308,51.204799999999814,6.796400000000038,2.0,2.0
6309,51.29179999999961,6.739400000000019,1.0,1.0
6310,51.29179999999961,6.74040000000002,1.0,0.0
6311,51.29279999999961,6.739400000000019,1.0,1.0
6312,51.29279999999961,6.74040000000002,1.0,0.0
6313,51.29379999999961,6.739400000000019,1.0,1.0
6314,51.29379999999961,6.74040000000002,1.0,0.0
6315,51.294799999999604,6.739400000000019,1.0,1.0
6316,51.294799999999604,6.74040000000002,1.0,0.0
6317,51.2957999999996,6.739400000000019,1.0,1.0
6318,51.2957999999996,6.74040000000002,1.0,0.0
6319,51.2967999999996,6.739400000000019,1.0,1.0
6320,51.2967999999996,6.74040000000002,1.0,0.0
6321,51.2977999999996,6.739400000000019,1.0,1.0
6322,51.2977999999996,6.74040000000002,1.0,0.0
6323,51.298799999999595,6.739400000000019,1.0,1.0
6324,51.298799999999595,6.74040000000002,1.0,0.0
6325,51.29979999999959,6.739400000000019,1.0,1.0
6326,51.29979999999959,6.74040000000002,1.0,0.0
6327,51.30079999999959,6.739400000000019,1.0,1.0
6328,51.30079999999959,6.74040000000002,1.0,0.0
6329,51.169799999999896,6.706400000000008,1.0,1.0
6330,51.169799999999896,6.707400000000009,1.0,1.0
6331,51.169799999999896,6.708400000000009,1.0,1.0
6332,51.169799999999896,6.709400000000009,1.0,1.0
6333,51.169799999999896,6.71040000000001,1.0,1.0
6334,51.169799999999896,6.71140000000001,1.0,1.0
6335,51.169799999999896,6.71240000000001,1.0,1.0
6336,51.169799999999896,6.713400000000011,1.0,1.0
6337,51.169799999999896,6.714400000000011,1.0,1.0
6338,51.169799999999896,6.715400000000011,1.0,1.0
6339,51.17079999999989,6.706400000000008,1.0,1.0
6340,51.17079999999989,6.707400000000009,1.0,1.0
6341,51.17079999999989,6.708400000000009,1.0,1.0
6342,51.17079999999989,6.709400000000009,1.0,1.0
6343,51.17079999999989,6.71040000000001,1.0,1.0
6344,51.17079999999989,6.71140000000001,1.0,1.0
6345,51.17079999999989,6.71240000000001,1.0,1.0
6346,51.17079999999989,6.713400000000011,1.0,1.0
6347,51.17079999999989,6.714400000000011,1.0,1.0
6348,51.17079999999989,6.715400000000011,1.0,1.0
6349,51.17179999999989,6.706400000000008,1.0,1.0
6350,51.17179999999989,6.707400000000009,1.0,1.0
6351,51.17179999999989,6.708400000000009,1.0,1.0
6352,51.17179999999989,6.709400000000009,1.0,1.0
6353,51.17179999999989,6.71040000000001,1.0,1.0
6354,51.17179999999989,6.71140000000001,1.0,1.0
6355,51.17179999999989,6.71240000000001,1.0,1.0
6356,51.17179999999989,6.713400000000011,1.0,1.0
6357,51.17179999999989,6.714400000000011,1.0,1.0
6358,51.17179999999989,6.715400000000011,1.0,1.0
6359,51.17279999999989,6.706400000000008,1.0,1.0
6360,51.17279999999989,6.707400000000009,1.0,1.0
6361,51.17279999999989,6.708400000000009,1.0,1.0
6362,51.17279999999989,6.709400000000009,1.0,1.0
6363,51.17279999999989,6.71040000000001,1.0,1.0
6364,51.17279999999989,6.71140000000001,1.0,1.0
6365,51.17279999999989,6.71240000000001,1.0,1.0
6366,51.17279999999989,6.713400000000011,1.0,1.0
6367,51.17279999999989,6.714400000000011,1.0,1.0
6368,51.17279999999989,6.715400000000011,1.0,1.0
6369,51.173799999999886,6.706400000000008,1.0,1.0
6370,51.173799999999886,6.707400000000009,1.0,1.0
6371,51.173799999999886,6.708400000000009,1.0,1.0
6372,51.173799999999886,6.709400000000009,1.0,1.0
6373,51.173799999999886,6.71040000000001,1.0,1.0
6374,51.173799999999886,6.71140000000001,1.0,1.0
6375,51.173799999999886,6.71240000000001,1.0,1.0
6376,51.173799999999886,6.713400000000011,1.0,1.0
6377,51.173799999999886,6.714400000000011,1.0,1.0
6378,51.173799999999886,6.715400000000011,1.0,1.0
6379,51.174799999999884,6.706400000000008,1.0,1.0
6380,51.174799999999884,6.707400000000009,1.0,1.0
6381,51.174799999999884,6.708400000000009,1.0,1.0
6382,51.174799999999884,6.709400000000009,1.0,1.0
6383,51.174799999999884,6.71040000000001,1.0,1.0
6384,51.174799999999884,6.71140000000001,1.0,1.0
6385,51.174799999999884,6.71240000000001,1.0,1.0
6386,51.174799999999884,6.713400000000011,1.0,1.0
6387,51.174799999999884,6.714400000000011,1.0,1.0
6388,51.174799999999884,6.715400000000011,1.0,1.0
6389,51.17579999999988,6.706400000000008,1.0,1.0
6390,51.17579999999988,6.707400000000009,1.0,1.0
6391,51.17579999999988,6.708400000000009,1.0,1.0
6392,51.17579999999988,6.709400000000009,1.0,1.0
6393,51.17579999999988,6.71040000000001,1.0,1.0
6394,51.17579999999988,6.71140000000001,1.0,1.0
6395,51.17579999999988,6.71240000000001,1.0,1.0
6396,51.17579999999988,6.713400000000011,1.0,1.0
6397,51.17579999999988,6.714400000000011,1.0,1.0
6398,51.17579999999988,6.715400000000011,1.0,1.0
6399,51.17679999999988,6.706400000000008,1.0,2.0
6400,51.17679999999988,6.707400000000009,1.0,1.0
6401,51.17679999999988,6.708400000000009,1.0,1.0
6402,51.17679999999988,6.709400000000009,1.0,1.0
6403,51.17679999999988,6.71040000000001,1.0,1.0
6404,51.17679999999988,6.71140000000001,1.0,1.0
6405,51.17679999999988,6.71240000000001,1.0,1.0
6406,51.17679999999988,6.713400000000011,1.0,1.0
6407,51.17679999999988,6.714400000000011,1.0,1.0
6408,51.17679999999988,6.715400000000011,1.0,1.0
6409,51.17779999999988,6.706400000000008,1.0,3.0
6410,51.17779999999988,6.707400000000009,1.0,2.0
6411,51.17779999999988,6.708400000000009,1.0,1.0
6412,51.17779999999988,6.709400000000009,1.0,1.0
6413,51.17779999999988,6.71040000000001,1.0,1.0
6414,51.17779999999988,6.71140000000001,1.0,1.0
6415,51.17779999999988,6.71240000000001,1.0,1.0
6416,51.17779999999988,6.713400000000011,1.0,1.0
6417,51.17779999999988,6.714400000000011,1.0,1.0
6418,51.17779999999988,6.715400000000011,1.0,1.0
6419,51.178799999999875,6.706400000000008,1.0,4.0
6420,51.178799999999875,6.707400000000009,1.0,3.0
6421,51.178799999999875,6.708400000000009,1.0,2.0
6422,51.178799999999875,6.709400000000009,1.0,2.0
6423,51.178799999999875,6.71040000000001,1.0,1.0
6424,51.178799999999875,6.71140000000001,1.0,1.0
6425,51.178799999999875,6.71240000000001,1.0,1.0
6426,51.178799999999875,6.713400000000011,1.0,1.0
6427,51.178799999999875,6.714400000000011,1.0,1.0
6428,51.178799999999875,6.715400000000011,1.0,1.0
6429,51.22879999999976,6.77040000000003,5.0,4.0
